symbol_root,contract_symbol,continuous_symbol,ts_open_utc,ts_close_utc,open,high,low,close,volume,trade_count,vwap,source_name,is_rth,session_id,is_rollover_period,is_holiday_session,is_valid_bar
NQ,NQH6,NQ.c.0,2026-01-02T16:35:00Z,2026-01-02T16:36:00Z,17005.3,17006.05,17004.5,17005.25,825,206,17005.28,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:36:00Z,2026-01-02T16:37:00Z,17005.25,17006.0,17004.45,17005.2,850,212,17005.22,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:37:00Z,2026-01-02T16:38:00Z,17005.2,17005.95,17004.4,17005.15,875,218,17005.18,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:38:00Z,2026-01-02T16:39:00Z,17005.15,17005.9,17004.35,17005.1,900,225,17005.12,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:39:00Z,2026-01-02T16:40:00Z,17005.1,17005.85,17004.3,17005.05,925,231,17005.08,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:40:00Z,2026-01-02T16:41:00Z,17005.05,17005.8,17004.25,17005.0,950,237,17005.03,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:41:00Z,2026-01-02T16:42:00Z,17005.0,17005.75,17004.2,17004.95,975,243,17004.97,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:42:00Z,2026-01-02T16:43:00Z,17004.95,17005.7,17004.15,17004.9,1000,250,17004.93,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:43:00Z,2026-01-02T16:44:00Z,17004.9,17005.65,17004.1,17004.85,700,175,17004.88,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:44:00Z,2026-01-02T16:45:00Z,17004.85,17005.6,17004.05,17004.8,725,181,17004.83,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:45:00Z,2026-01-02T16:46:00Z,17004.8,17005.55,17004.0,17004.75,750,187,17004.78,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:46:00Z,2026-01-02T16:47:00Z,17004.75,17005.5,17003.95,17004.7,775,193,17004.72,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:47:00Z,2026-01-02T16:48:00Z,17004.7,17005.45,17003.9,17004.65,800,200,17004.68,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:48:00Z,2026-01-02T16:49:00Z,17004.65,17005.4,17003.85,17004.6,825,206,17004.62,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:49:00Z,2026-01-02T16:50:00Z,17004.6,17005.35,17003.8,17004.55,850,212,17004.58,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:50:00Z,2026-01-02T16:51:00Z,17004.55,17005.3,17003.75,17004.5,875,218,17004.53,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:51:00Z,2026-01-02T16:52:00Z,17004.5,17005.25,17003.7,17004.45,900,225,17004.47,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:52:00Z,2026-01-02T16:53:00Z,17004.45,17005.2,17003.65,17004.4,925,231,17004.43,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:53:00Z,2026-01-02T16:54:00Z,17004.4,17005.15,17003.6,17004.35,950,237,17004.38,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:54:00Z,2026-01-02T16:55:00Z,17004.35,17005.1,17003.55,17004.3,975,243,17004.33,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:55:00Z,2026-01-02T16:56:00Z,17004.3,17005.05,17003.5,17004.25,1000,250,17004.28,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:56:00Z,2026-01-02T16:57:00Z,17004.25,17005.0,17003.45,17004.2,700,175,17004.22,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:57:00Z,2026-01-02T16:58:00Z,17004.2,17004.95,17003.4,17004.15,725,181,17004.18,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:58:00Z,2026-01-02T16:59:00Z,17004.15,17004.9,17003.35,17004.1,750,187,17004.12,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T16:59:00Z,2026-01-02T17:00:00Z,17004.1,17004.85,17003.3,17004.05,775,193,17004.08,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:00:00Z,2026-01-02T17:01:00Z,17004.05,17004.8,17003.25,17004.0,800,200,17004.03,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:01:00Z,2026-01-02T17:02:00Z,17004.0,17004.75,17003.2,17003.95,825,206,17003.97,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:02:00Z,2026-01-02T17:03:00Z,17003.95,17004.7,17003.15,17003.9,850,212,17003.93,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:03:00Z,2026-01-02T17:04:00Z,17003.9,17004.65,17003.1,17003.85,875,218,17003.88,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:04:00Z,2026-01-02T17:05:00Z,17003.85,17004.6,17003.05,17003.8,900,225,17003.83,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:05:00Z,2026-01-02T17:06:00Z,17003.8,17004.55,17003.0,17003.75,925,231,17003.78,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:06:00Z,2026-01-02T17:07:00Z,17003.75,17004.5,17002.95,17003.7,950,237,17003.72,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:07:00Z,2026-01-02T17:08:00Z,17003.7,17004.45,17002.9,17003.65,975,243,17003.68,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:08:00Z,2026-01-02T17:09:00Z,17003.65,17004.4,17002.85,17003.6,1000,250,17003.62,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-02T17:09:00Z,2026-01-02T17:10:00Z,17003.6,17004.35,17002.8,17003.55,700,175,17003.58,fixture_csv,true,2026-01-02-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:30:00Z,2026-01-05T14:31:00Z,17120.0,17120.95,17119.25,17120.2,700,175,17120.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:31:00Z,2026-01-05T14:32:00Z,17120.2,17121.15,17119.45,17120.4,725,181,17120.3,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:32:00Z,2026-01-05T14:33:00Z,17120.4,17121.35,17119.65,17120.6,750,187,17120.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:33:00Z,2026-01-05T14:34:00Z,17120.6,17121.55,17119.85,17120.8,775,193,17120.7,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:34:00Z,2026-01-05T14:35:00Z,17120.8,17121.75,17120.05,17121.0,800,200,17120.9,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:35:00Z,2026-01-05T14:36:00Z,17121.0,17121.95,17120.25,17121.2,825,206,17121.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:36:00Z,2026-01-05T14:37:00Z,17121.2,17122.15,17120.45,17121.4,850,212,17121.3,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:37:00Z,2026-01-05T14:38:00Z,17121.4,17122.35,17120.65,17121.6,875,218,17121.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:38:00Z,2026-01-05T14:39:00Z,17121.6,17122.55,17120.85,17121.8,900,225,17121.7,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:39:00Z,2026-01-05T14:40:00Z,17121.8,17122.75,17121.05,17122.0,925,231,17121.9,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:40:00Z,2026-01-05T14:41:00Z,17122.0,17122.95,17121.25,17122.2,950,237,17122.1,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:41:00Z,2026-01-05T14:42:00Z,17122.2,17123.5,17121.45,17122.75,985,246,17122.47,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:42:00Z,2026-01-05T14:43:00Z,17122.75,17124.05,17122.0,17123.3,1010,252,17123.03,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:43:00Z,2026-01-05T14:44:00Z,17123.3,17124.6,17122.55,17123.85,710,177,17123.57,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:44:00Z,2026-01-05T14:45:00Z,17123.85,17125.15,17123.1,17124.4,735,183,17124.12,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:45:00Z,2026-01-05T14:46:00Z,17124.4,17125.7,17123.65,17124.95,760,190,17124.68,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:46:00Z,2026-01-05T14:47:00Z,17124.95,17126.25,17124.2,17125.5,785,196,17125.22,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:47:00Z,2026-01-05T14:48:00Z,17125.5,17126.8,17124.75,17126.05,810,202,17125.78,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:48:00Z,2026-01-05T14:49:00Z,17126.05,17127.35,17125.3,17126.6,835,208,17126.32,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:49:00Z,2026-01-05T14:50:00Z,17126.6,17127.9,17125.85,17127.15,860,215,17126.88,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:50:00Z,2026-01-05T14:51:00Z,17127.15,17128.45,17126.4,17127.7,885,221,17127.43,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:51:00Z,2026-01-05T14:52:00Z,17127.7,17129.0,17126.95,17128.25,910,227,17127.97,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:52:00Z,2026-01-05T14:53:00Z,17128.25,17129.0,17127.0,17127.75,946,236,17128.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:53:00Z,2026-01-05T14:54:00Z,17127.75,17128.5,17126.5,17127.25,971,242,17127.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:54:00Z,2026-01-05T14:55:00Z,17127.25,17128.0,17126.0,17126.75,996,249,17127.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:55:00Z,2026-01-05T14:56:00Z,17126.75,17127.5,17125.5,17126.25,1021,255,17126.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:56:00Z,2026-01-05T14:57:00Z,17126.25,17127.0,17125.0,17125.75,721,180,17126.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:57:00Z,2026-01-05T14:58:00Z,17125.75,17126.5,17124.5,17125.25,746,186,17125.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:58:00Z,2026-01-05T14:59:00Z,17125.25,17126.0,17124.0,17124.75,771,192,17125.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T14:59:00Z,2026-01-05T15:00:00Z,17124.75,17125.5,17123.5,17124.25,796,199,17124.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:00:00Z,2026-01-05T15:01:00Z,17124.25,17125.0,17123.0,17123.75,821,205,17124.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:01:00Z,2026-01-05T15:02:00Z,17123.75,17124.5,17122.5,17123.25,846,211,17123.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:02:00Z,2026-01-05T15:03:00Z,17123.25,17124.0,17122.0,17122.75,871,217,17123.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:03:00Z,2026-01-05T15:04:00Z,17122.75,17123.5,17121.5,17122.25,896,224,17122.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:04:00Z,2026-01-05T15:05:00Z,17122.25,17123.0,17121.0,17121.75,921,230,17122.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:05:00Z,2026-01-05T15:06:00Z,17121.75,17122.5,17120.5,17121.25,946,236,17121.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:06:00Z,2026-01-05T15:07:00Z,17121.25,17122.0,17120.0,17120.75,971,242,17121.0,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:07:00Z,2026-01-05T15:08:00Z,17120.75,17121.5,17119.5,17120.25,996,249,17120.5,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:08:00Z,2026-01-05T15:09:00Z,17120.25,17121.2,17119.5,17120.45,1000,250,17120.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:09:00Z,2026-01-05T15:10:00Z,17120.45,17121.4,17119.7,17120.65,700,175,17120.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:10:00Z,2026-01-05T15:11:00Z,17120.65,17121.6,17119.9,17120.85,725,181,17120.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:11:00Z,2026-01-05T15:12:00Z,17120.85,17121.8,17120.1,17121.05,750,187,17120.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:12:00Z,2026-01-05T15:13:00Z,17121.05,17122.0,17120.3,17121.25,775,193,17121.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:13:00Z,2026-01-05T15:14:00Z,17121.25,17122.2,17120.5,17121.45,800,200,17121.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:14:00Z,2026-01-05T15:15:00Z,17121.45,17122.4,17120.7,17121.65,825,206,17121.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:15:00Z,2026-01-05T15:16:00Z,17121.65,17122.6,17120.9,17121.85,850,212,17121.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:16:00Z,2026-01-05T15:17:00Z,17121.85,17122.8,17121.1,17122.05,875,218,17121.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:17:00Z,2026-01-05T15:18:00Z,17122.05,17123.0,17121.3,17122.25,900,225,17122.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:18:00Z,2026-01-05T15:19:00Z,17122.25,17123.2,17121.5,17122.45,925,231,17122.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:19:00Z,2026-01-05T15:20:00Z,17122.45,17123.4,17121.7,17122.65,950,237,17122.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:20:00Z,2026-01-05T15:21:00Z,17122.65,17123.6,17121.9,17122.85,975,243,17122.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:21:00Z,2026-01-05T15:22:00Z,17122.85,17123.8,17122.1,17123.05,1000,250,17122.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:22:00Z,2026-01-05T15:23:00Z,17123.05,17124.0,17122.3,17123.25,700,175,17123.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:23:00Z,2026-01-05T15:24:00Z,17123.25,17124.2,17122.5,17123.45,725,181,17123.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:24:00Z,2026-01-05T15:25:00Z,17123.45,17124.4,17122.7,17123.65,750,187,17123.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:25:00Z,2026-01-05T15:26:00Z,17123.65,17124.6,17122.9,17123.85,775,193,17123.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:26:00Z,2026-01-05T15:27:00Z,17123.85,17124.8,17123.1,17124.05,800,200,17123.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:27:00Z,2026-01-05T15:28:00Z,17124.05,17125.0,17123.3,17124.25,825,206,17124.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:28:00Z,2026-01-05T15:29:00Z,17124.25,17125.2,17123.5,17124.45,850,212,17124.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:29:00Z,2026-01-05T15:30:00Z,17124.45,17125.4,17123.7,17124.65,875,218,17124.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:30:00Z,2026-01-05T15:31:00Z,17124.65,17125.6,17123.9,17124.85,900,225,17124.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:31:00Z,2026-01-05T15:32:00Z,17124.85,17125.8,17124.1,17125.05,925,231,17124.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:32:00Z,2026-01-05T15:33:00Z,17125.05,17126.0,17124.3,17125.25,950,237,17125.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:33:00Z,2026-01-05T15:34:00Z,17125.25,17126.2,17124.5,17125.45,975,243,17125.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:34:00Z,2026-01-05T15:35:00Z,17125.45,17126.4,17124.7,17125.65,1000,250,17125.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:35:00Z,2026-01-05T15:36:00Z,17125.65,17126.6,17124.9,17125.85,700,175,17125.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:36:00Z,2026-01-05T15:37:00Z,17125.85,17126.8,17125.1,17126.05,725,181,17125.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:37:00Z,2026-01-05T15:38:00Z,17126.05,17127.0,17125.3,17126.25,750,187,17126.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:38:00Z,2026-01-05T15:39:00Z,17126.25,17127.2,17125.5,17126.45,775,193,17126.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:39:00Z,2026-01-05T15:40:00Z,17126.45,17127.4,17125.7,17126.65,800,200,17126.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:40:00Z,2026-01-05T15:41:00Z,17126.65,17127.6,17125.9,17126.85,825,206,17126.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:41:00Z,2026-01-05T15:42:00Z,17126.85,17127.8,17126.1,17127.05,850,212,17126.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:42:00Z,2026-01-05T15:43:00Z,17127.05,17128.0,17126.3,17127.25,875,218,17127.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:43:00Z,2026-01-05T15:44:00Z,17127.25,17128.2,17126.5,17127.45,900,225,17127.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:44:00Z,2026-01-05T15:45:00Z,17127.45,17128.4,17126.7,17127.65,925,231,17127.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:45:00Z,2026-01-05T15:46:00Z,17127.65,17128.6,17126.9,17127.85,950,237,17127.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:46:00Z,2026-01-05T15:47:00Z,17127.85,17128.8,17127.1,17128.05,975,243,17127.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:47:00Z,2026-01-05T15:48:00Z,17128.05,17129.0,17127.3,17128.25,1000,250,17128.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:48:00Z,2026-01-05T15:49:00Z,17128.25,17129.2,17127.5,17128.45,700,175,17128.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:49:00Z,2026-01-05T15:50:00Z,17128.45,17129.4,17127.7,17128.65,725,181,17128.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:50:00Z,2026-01-05T15:51:00Z,17128.65,17129.6,17127.9,17128.85,750,187,17128.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:51:00Z,2026-01-05T15:52:00Z,17128.85,17129.8,17128.1,17129.05,775,193,17128.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:52:00Z,2026-01-05T15:53:00Z,17129.05,17130.0,17128.3,17129.25,800,200,17129.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:53:00Z,2026-01-05T15:54:00Z,17129.25,17130.2,17128.5,17129.45,825,206,17129.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:54:00Z,2026-01-05T15:55:00Z,17129.45,17130.4,17128.7,17129.65,850,212,17129.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:55:00Z,2026-01-05T15:56:00Z,17129.65,17130.6,17128.9,17129.85,875,218,17129.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:56:00Z,2026-01-05T15:57:00Z,17129.85,17130.8,17129.1,17130.05,900,225,17129.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:57:00Z,2026-01-05T15:58:00Z,17130.05,17131.0,17129.3,17130.25,925,231,17130.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:58:00Z,2026-01-05T15:59:00Z,17130.25,17131.2,17129.5,17130.45,950,237,17130.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T15:59:00Z,2026-01-05T16:00:00Z,17130.45,17131.4,17129.7,17130.65,975,243,17130.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:00:00Z,2026-01-05T16:01:00Z,17130.65,17131.6,17129.9,17130.85,1000,250,17130.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:01:00Z,2026-01-05T16:02:00Z,17130.85,17131.8,17130.1,17131.05,700,175,17130.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:02:00Z,2026-01-05T16:03:00Z,17131.05,17132.0,17130.3,17131.25,725,181,17131.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:03:00Z,2026-01-05T16:04:00Z,17131.25,17132.2,17130.5,17131.45,750,187,17131.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:04:00Z,2026-01-05T16:05:00Z,17131.45,17132.4,17130.7,17131.65,775,193,17131.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:05:00Z,2026-01-05T16:06:00Z,17131.65,17132.6,17130.9,17131.85,800,200,17131.75,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:06:00Z,2026-01-05T16:07:00Z,17131.85,17132.8,17131.1,17132.05,825,206,17131.95,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:07:00Z,2026-01-05T16:08:00Z,17132.05,17133.0,17131.3,17132.25,850,212,17132.15,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:08:00Z,2026-01-05T16:09:00Z,17132.25,17133.2,17131.5,17132.45,875,218,17132.35,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:09:00Z,2026-01-05T16:10:00Z,17132.45,17133.4,17131.7,17132.65,900,225,17132.55,fixture_csv,true,2026-01-05-RTH,false,false,true
NQ,NQH6,NQ.c.0,2026-01-05T16:10:00Z,2026-01-05T16:11:00Z,17132.65,17133.6,17131.9,17132.85,925,231,17132.75,fixture_csv,true,2026-01-05-RTH,false,false,true
